match_id,odds_key,odds_value,source_file
a616ea2cbb51877c69de,WHD,3.25,2023-24.csv
a616ea2cbb51877c69de,WHA,2.0,2023-24.csv
a616ea2cbb51877c69de,VCH,3.4,2023-24.csv
a616ea2cbb51877c69de,VCD,3.4,2023-24.csv
a616ea2cbb51877c69de,VCA,2.1,2023-24.csv
a616ea2cbb51877c69de,MaxH,3.46,2023-24.csv
a616ea2cbb51877c69de,MaxD,3.7,2023-24.csv
a616ea2cbb51877c69de,MaxA,2.22,2023-24.csv
a616ea2cbb51877c69de,AvgH,3.36,2023-24.csv
a616ea2cbb51877c69de,AvgD,3.55,2023-24.csv
a616ea2cbb51877c69de,AvgA,2.16,2023-24.csv
a616ea2cbb51877c69de,B365>2.5,1.86,2023-24.csv
a616ea2cbb51877c69de,B365<2.5,2.04,2023-24.csv
a616ea2cbb51877c69de,P>2.5,1.86,2023-24.csv
a616ea2cbb51877c69de,P<2.5,2.03,2023-24.csv
a616ea2cbb51877c69de,Max>2.5,1.92,2023-24.csv
a616ea2cbb51877c69de,Max<2.5,2.06,2023-24.csv
a616ea2cbb51877c69de,Avg>2.5,1.85,2023-24.csv
a616ea2cbb51877c69de,Avg<2.5,1.99,2023-24.csv
a616ea2cbb51877c69de,AHh,0.25,2023-24.csv
a616ea2cbb51877c69de,B365AHH,2.02,2023-24.csv
a616ea2cbb51877c69de,B365AHA,1.88,2023-24.csv
a616ea2cbb51877c69de,PAHH,2.02,2023-24.csv
a616ea2cbb51877c69de,PAHA,1.88,2023-24.csv
a616ea2cbb51877c69de,MaxAHH,2.05,2023-24.csv
a616ea2cbb51877c69de,MaxAHA,1.91,2023-24.csv
a616ea2cbb51877c69de,AvgAHH,1.99,2023-24.csv
a616ea2cbb51877c69de,AvgAHA,1.85,2023-24.csv
a616ea2cbb51877c69de,B365CH,3.2,2023-24.csv
a616ea2cbb51877c69de,B365CD,3.4,2023-24.csv
a616ea2cbb51877c69de,B365CA,2.25,2023-24.csv
a616ea2cbb51877c69de,IWCH,3.1,2023-24.csv
a616ea2cbb51877c69de,IWCD,3.5,2023-24.csv
a616ea2cbb51877c69de,IWCA,2.25,2023-24.csv
a616ea2cbb51877c69de,PSCH,3.24,2023-24.csv
a616ea2cbb51877c69de,PSCD,3.6,2023-24.csv
a616ea2cbb51877c69de,PSCA,2.29,2023-24.csv
a616ea2cbb51877c69de,WHCH,2.8,2023-24.csv
a616ea2cbb51877c69de,WHCD,3.3,2023-24.csv
a616ea2cbb51877c69de,WHCA,2.15,2023-24.csv
a616ea2cbb51877c69de,VCCH,3.3,2023-24.csv
a616ea2cbb51877c69de,VCCD,3.5,2023-24.csv
a616ea2cbb51877c69de,VCCA,2.15,2023-24.csv
a616ea2cbb51877c69de,MaxCH,3.66,2023-24.csv
a616ea2cbb51877c69de,MaxCD,3.7,2023-24.csv
a616ea2cbb51877c69de,MaxCA,2.32,2023-24.csv
a616ea2cbb51877c69de,AvgCH,3.21,2023-24.csv
a616ea2cbb51877c69de,AvgCD,3.54,2023-24.csv
a616ea2cbb51877c69de,AvgCA,2.24,2023-24.csv
a616ea2cbb51877c69de,B365C>2.5,1.8,2023-24.csv
a616ea2cbb51877c69de,B365C<2.5,2.0,2023-24.csv
a616ea2cbb51877c69de,PC>2.5,1.81,2023-24.csv
a616ea2cbb51877c69de,PC<2.5,2.09,2023-24.csv
a616ea2cbb51877c69de,MaxC>2.5,1.84,2023-24.csv
a616ea2cbb51877c69de,MaxC<2.5,2.13,2023-24.csv
a616ea2cbb51877c69de,AvgC>2.5,1.8,2023-24.csv
a616ea2cbb51877c69de,AvgC<2.5,2.06,2023-24.csv
a616ea2cbb51877c69de,AHCh,0.25,2023-24.csv
a616ea2cbb51877c69de,B365CAHH,1.93,2023-24.csv
a616ea2cbb51877c69de,B365CAHA,2.0,2023-24.csv
a616ea2cbb51877c69de,PCAHH,1.94,2023-24.csv
a616ea2cbb51877c69de,PCAHA,1.98,2023-24.csv
a616ea2cbb51877c69de,MaxCAHH,2.04,2023-24.csv
a616ea2cbb51877c69de,MaxCAHA,2.02,2023-24.csv
a616ea2cbb51877c69de,AvgCAHH,1.92,2023-24.csv
a616ea2cbb51877c69de,AvgCAHA,1.94,2023-24.csv
164165830602d3d3bb7a,B365H,13.0,2023-24.csv
164165830602d3d3bb7a,B365D,8.0,2023-24.csv
164165830602d3d3bb7a,B365A,1.17,2023-24.csv
164165830602d3d3bb7a,BWH,16.0,2023-24.csv
164165830602d3d3bb7a,BWD,7.0,2023-24.csv
164165830602d3d3bb7a,BWA,1.19,2023-24.csv
164165830602d3d3bb7a,IWH,16.0,2023-24.csv
164165830602d3d3bb7a,IWD,7.25,2023-24.csv
164165830602d3d3bb7a,IWA,1.17,2023-24.csv
164165830602d3d3bb7a,PSH,16.72,2023-24.csv
164165830602d3d3bb7a,PSD,7.73,2023-24.csv
164165830602d3d3bb7a,PSA,1.18,2023-24.csv
164165830602d3d3bb7a,WHH,13.0,2023-24.csv
164165830602d3d3bb7a,WHD,6.5,2023-24.csv
164165830602d3d3bb7a,WHA,1.12,2023-24.csv
164165830602d3d3bb7a,VCH,18.0,2023-24.csv
164165830602d3d3bb7a,VCD,7.0,2023-24.csv
164165830602d3d3bb7a,VCA,1.15,2023-24.csv
164165830602d3d3bb7a,MaxH,19.5,2023-24.csv
164165830602d3d3bb7a,MaxD,8.6,2023-24.csv
164165830602d3d3bb7a,MaxA,1.21,2023-24.csv
164165830602d3d3bb7a,AvgH,16.67,2023-24.csv
164165830602d3d3bb7a,AvgD,7.51,2023-24.csv
164165830602d3d3bb7a,AvgA,1.18,2023-24.csv
164165830602d3d3bb7a,B365>2.5,1.57,2023-24.csv
164165830602d3d3bb7a,B365<2.5,2.38,2023-24.csv
164165830602d3d3bb7a,P>2.5,1.59,2023-24.csv
164165830602d3d3bb7a,P<2.5,2.44,2023-24.csv
164165830602d3d3bb7a,Max>2.5,1.62,2023-24.csv
164165830602d3d3bb7a,Max<2.5,2.5,2023-24.csv
164165830602d3d3bb7a,Avg>2.5,1.57,2023-24.csv
164165830602d3d3bb7a,Avg<2.5,2.41,2023-24.csv
164165830602d3d3bb7a,AHh,2.0,2023-24.csv
164165830602d3d3bb7a,B365AHH,1.94,2023-24.csv
164165830602d3d3bb7a,B365AHA,1.96,2023-24.csv
164165830602d3d3bb7a,PAHH,1.92,2023-24.csv
164165830602d3d3bb7a,PAHA,1.97,2023-24.csv
164165830602d3d3bb7a,MaxAHH,2.0,2023-24.csv
164165830602d3d3bb7a,MaxAHA,2.01,2023-24.csv
164165830602d3d3bb7a,AvgAHH,1.92,2023-24.csv
164165830602d3d3bb7a,AvgAHA,1.94,2023-24.csv
164165830602d3d3bb7a,B365CH,12.0,2023-24.csv
164165830602d3d3bb7a,B365CD,7.0,2023-24.csv
164165830602d3d3bb7a,B365CA,1.2,2023-24.csv
164165830602d3d3bb7a,IWCH,13.0,2023-24.csv
164165830602d3d3bb7a,IWCD,6.75,2023-24.csv
164165830602d3d3bb7a,IWCA,1.22,2023-24.csv
164165830602d3d3bb7a,PSCH,16.0,2023-24.csv
164165830602d3d3bb7a,PSCD,7.4,2023-24.csv
164165830602d3d3bb7a,PSCA,1.2,2023-24.csv
164165830602d3d3bb7a,WHCH,13.0,2023-24.csv
164165830602d3d3bb7a,WHCD,6.5,2023-24.csv
164165830602d3d3bb7a,WHCA,1.12,2023-24.csv
164165830602d3d3bb7a,VCCH,17.0,2023-24.csv
164165830602d3d3bb7a,VCCD,7.0,2023-24.csv
164165830602d3d3bb7a,VCCA,1.18,2023-24.csv
164165830602d3d3bb7a,MaxCH,17.0,2023-24.csv
164165830602d3d3bb7a,MaxCD,7.6,2023-24.csv
164165830602d3d3bb7a,MaxCA,1.23,2023-24.csv
164165830602d3d3bb7a,AvgCH,14.68,2023-24.csv
164165830602d3d3bb7a,AvgCD,6.99,2023-24.csv
164165830602d3d3bb7a,AvgCA,1.2,2023-24.csv
164165830602d3d3bb7a,B365C>2.5,1.57,2023-24.csv
164165830602d3d3bb7a,B365C<2.5,2.38,2023-24.csv
164165830602d3d3bb7a,PC>2.5,1.61,2023-24.csv
164165830602d3d3bb7a,PC<2.5,2.41,2023-24.csv
164165830602d3d3bb7a,MaxC>2.5,1.66,2023-24.csv
164165830602d3d3bb7a,MaxC<2.5,2.45,2023-24.csv
164165830602d3d3bb7a,AvgC>2.5,1.61,2023-24.csv
164165830602d3d3bb7a,AvgC<2.5,2.36,2023-24.csv
164165830602d3d3bb7a,AHCh,1.75,2023-24.csv
164165830602d3d3bb7a,B365CAHH,2.08,2023-24.csv
164165830602d3d3bb7a,B365CAHA,1.85,2023-24.csv
164165830602d3d3bb7a,PCAHH,2.08,2023-24.csv
164165830602d3d3bb7a,PCAHA,1.84,2023-24.csv
164165830602d3d3bb7a,MaxCAHH,2.12,2023-24.csv
164165830602d3d3bb7a,MaxCAHA,1.87,2023-24.csv
164165830602d3d3bb7a,AvgCAHH,2.03,2023-24.csv
164165830602d3d3bb7a,AvgCAHA,1.83,2023-24.csv
7376a25ee7e06dc5e8c1,B365H,2.2,2023-24.csv
7376a25ee7e06dc5e8c1,B365D,3.75,2023-24.csv
7376a25ee7e06dc5e8c1,B365A,3.0,2023-24.csv
7376a25ee7e06dc5e8c1,BWH,2.2,2023-24.csv
7376a25ee7e06dc5e8c1,BWD,3.9,2023-24.csv
7376a25ee7e06dc5e8c1,BWA,2.95,2023-24.csv
7376a25ee7e06dc5e8c1,IWH,2.25,2023-24.csv
7376a25ee7e06dc5e8c1,IWD,3.65,2023-24.csv
7376a25ee7e06dc5e8c1,IWA,3.05,2023-24.csv
7376a25ee7e06dc5e8c1,PSH,2.2,2023-24.csv
7376a25ee7e06dc5e8c1,PSD,3.95,2023-24.csv
7376a25ee7e06dc5e8c1,PSA,3.13,2023-24.csv
7376a25ee7e06dc5e8c1,WHH,2.05,2023-24.csv
7376a25ee7e06dc5e8c1,WHD,3.6,2023-24.csv
7376a25ee7e06dc5e8c1,WHA,2.75,2023-24.csv
7376a25ee7e06dc5e8c1,VCH,2.15,2023-24.csv
7376a25ee7e06dc5e8c1,VCD,3.75,2023-24.csv
7376a25ee7e06dc5e8c1,VCA,3.0,2023-24.csv
7376a25ee7e06dc5e8c1,MaxH,2.3,2023-24.csv
7376a25ee7e06dc5e8c1,MaxD,4.1,2023-24.csv
7376a25ee7e06dc5e8c1,MaxA,3.18,2023-24.csv
7376a25ee7e06dc5e8c1,AvgH,2.2,2023-24.csv
7376a25ee7e06dc5e8c1,AvgD,3.9,2023-24.csv
7376a25ee7e06dc5e8c1,AvgA,3.03,2023-24.csv
7376a25ee7e06dc5e8c1,B365>2.5,1.5,2023-24.csv
7376a25ee7e06dc5e8c1,B365<2.5,2.63,2023-24.csv
7376a25ee7e06dc5e8c1,P>2.5,1.51,2023-24.csv
7376a25ee7e06dc5e8c1,P<2.5,2.65,2023-24.csv
7376a25ee7e06dc5e8c1,Max>2.5,1.53,2023-24.csv
7376a25ee7e06dc5e8c1,Max<2.5,2.8,2023-24.csv
7376a25ee7e06dc5e8c1,Avg>2.5,1.49,2023-24.csv
7376a25ee7e06dc5e8c1,Avg<2.5,2.64,2023-24.csv
7376a25ee7e06dc5e8c1,AHh,-0.25,2023-24.csv
7376a25ee7e06dc5e8c1,B365AHH,1.94,2023-24.csv
7376a25ee7e06dc5e8c1,B365AHA,1.96,2023-24.csv
7376a25ee7e06dc5e8c1,PAHH,1.93,2023-24.csv
7376a25ee7e06dc5e8c1,PAHA,1.98,2023-24.csv
7376a25ee7e06dc5e8c1,MaxAHH,1.97,2023-24.csv
7376a25ee7e06dc5e8c1,MaxAHA,2.0,2023-24.csv
7376a25ee7e06dc5e8c1,AvgAHH,1.92,2023-24.csv
7376a25ee7e06dc5e8c1,AvgAHA,1.94,2023-24.csv
7376a25ee7e06dc5e8c1,B365CH,2.2,2023-24.csv
7376a25ee7e06dc5e8c1,B365CD,3.75,2023-24.csv
7376a25ee7e06dc5e8c1,B365CA,3.1,2023-24.csv
7376a25ee7e06dc5e8c1,IWCH,2.25,2023-24.csv
7376a25ee7e06dc5e8c1,IWCD,3.7,2023-24.csv
7376a25ee7e06dc5e8c1,IWCA,2.95,2023-24.csv
7376a25ee7e06dc5e8c1,PSCH,2.24,2023-24.csv
7376a25ee7e06dc5e8c1,PSCD,3.93,2023-24.csv
7376a25ee7e06dc5e8c1,PSCA,3.11,2023-24.csv
7376a25ee7e06dc5e8c1,WHCH,2.05,2023-24.csv
7376a25ee7e06dc5e8c1,WHCD,3.6,2023-24.csv
7376a25ee7e06dc5e8c1,WHCA,2.75,2023-24.csv
7376a25ee7e06dc5e8c1,VCCH,2.15,2023-24.csv
7376a25ee7e06dc5e8c1,VCCD,3.8,2023-24.csv
7376a25ee7e06dc5e8c1,VCCA,3.1,2023-24.csv
7376a25ee7e06dc5e8c1,MaxCH,2.4,2023-24.csv
7376a25ee7e06dc5e8c1,MaxCD,4.1,2023-24.csv
7376a25ee7e06dc5e8c1,MaxCA,3.2,2023-24.csv
7376a25ee7e06dc5e8c1,AvgCH,2.22,2023-24.csv
7376a25ee7e06dc5e8c1,AvgCD,3.84,2023-24.csv
7376a25ee7e06dc5e8c1,AvgCA,3.02,2023-24.csv
7376a25ee7e06dc5e8c1,B365C>2.5,1.53,2023-24.csv
7376a25ee7e06dc5e8c1,B365C<2.5,2.5,2023-24.csv
7376a25ee7e06dc5e8c1,PC>2.5,1.57,2023-24.csv
7376a25ee7e06dc5e8c1,PC<2.5,2.54,2023-24.csv
7376a25ee7e06dc5e8c1,MaxC>2.5,1.57,2023-24.csv
7376a25ee7e06dc5e8c1,MaxC<2.5,2.82,2023-24.csv
7376a25ee7e06dc5e8c1,AvgC>2.5,1.51,2023-24.csv
7376a25ee7e06dc5e8c1,AvgC<2.5,2.6,2023-24.csv
7376a25ee7e06dc5e8c1,AHCh,-0.25,2023-24.csv
7376a25ee7e06dc5e8c1,B365CAHH,1.95,2023-24.csv
7376a25ee7e06dc5e8c1,B365CAHA,1.98,2023-24.csv
7376a25ee7e06dc5e8c1,PCAHH,1.96,2023-24.csv
7376a25ee7e06dc5e8c1,PCAHA,1.96,2023-24.csv
7376a25ee7e06dc5e8c1,MaxCAHH,2.04,2023-24.csv
7376a25ee7e06dc5e8c1,MaxCAHA,1.99,2023-24.csv
7376a25ee7e06dc5e8c1,AvgCAHH,1.92,2023-24.csv
7376a25ee7e06dc5e8c1,AvgCAHA,1.93,2023-24.csv
ee3778e5b533da8084a0,B365H,4.75,2023-24.csv
ee3778e5b533da8084a0,B365D,3.8,2023-24.csv
ee3778e5b533da8084a0,B365A,1.73,2023-24.csv
ee3778e5b533da8084a0,BWH,4.5,2023-24.csv
ee3778e5b533da8084a0,BWD,3.8,2023-24.csv
ee3778e5b533da8084a0,BWA,1.75,2023-24.csv
ee3778e5b533da8084a0,IWH,4.7,2023-24.csv
ee3778e5b533da8084a0,IWD,3.8,2023-24.csv
ee3778e5b533da8084a0,IWA,1.73,2023-24.csv
ee3778e5b533da8084a0,PSH,4.82,2023-24.csv
ee3778e5b533da8084a0,PSD,4.04,2023-24.csv
ee3778e5b533da8084a0,PSA,1.75,2023-24.csv
ee3778e5b533da8084a0,WHH,3.75,2023-24.csv
ee3778e5b533da8084a0,WHD,3.5,2023-24.csv
ee3778e5b533da8084a0,WHA,1.75,2023-24.csv
ee3778e5b533da8084a0,VCH,5.0,2023-24.csv
ee3778e5b533da8084a0,VCD,3.8,2023-24.csv
ee3778e5b533da8084a0,VCA,1.7,2023-24.csv
ee3778e5b533da8084a0,MaxH,5.0,2023-24.csv
ee3778e5b533da8084a0,MaxD,4.2,2023-24.csv
ee3778e5b533da8084a0,MaxA,1.78,2023-24.csv
ee3778e5b533da8084a0,AvgH,4.7,2023-24.csv
ee3778e5b533da8084a0,AvgD,3.94,2023-24.csv
ee3778e5b533da8084a0,AvgA,1.74,2023-24.csv
ee3778e5b533da8084a0,B365>2.5,1.87,2023-24.csv
ee3778e5b533da8084a0,B365<2.5,2.03,2023-24.csv
ee3778e5b533da8084a0,P>2.5,1.83,2023-24.csv
ee3778e5b533da8084a0,P<2.5,2.07,2023-24.csv
ee3778e5b533da8084a0,Max>2.5,1.87,2023-24.csv
ee3778e5b533da8084a0,Max<2.5,2.1,2023-24.csv
ee3778e5b533da8084a0,Avg>2.5,1.82,2023-24.csv
ee3778e5b533da8084a0,Avg<2.5,2.03,2023-24.csv
ee3778e5b533da8084a0,AHh,0.75,2023-24.csv
ee3778e5b533da8084a0,B365AHH,1.94,2023-24.csv
ee3778e5b533da8084a0,B365AHA,1.99,2023-24.csv
ee3778e5b533da8084a0,PAHH,1.96,2023-24.csv
ee3778e5b533da8084a0,PAHA,1.96,2023-24.csv
ee3778e5b533da8084a0,MaxAHH,2.0,2023-24.csv
ee3778e5b533da8084a0,MaxAHA,2.0,2023-24.csv
ee3778e5b533da8084a0,AvgAHH,1.92,2023-24.csv
ee3778e5b533da8084a0,AvgAHA,1.93,2023-24.csv
ee3778e5b533da8084a0,B365CH,4.5,2023-24.csv
ee3778e5b533da8084a0,B365CD,4.0,2023-24.csv
ee3778e5b533da8084a0,B365CA,1.73,2023-24.csv
ee3778e5b533da8084a0,BWCH,4.4,2023-24.csv
ee3778e5b533da8084a0,BWCD,3.9,2023-24.csv
ee3778e5b533da8084a0,BWCA,1.73,2023-24.csv
ee3778e5b533da8084a0,IWCH,4.6,2023-24.csv
ee3778e5b533da8084a0,IWCD,3.9,2023-24.csv
ee3778e5b533da8084a0,IWCA,1.73,2023-24.csv
ee3778e5b533da8084a0,PSCH,4.67,2023-24.csv
ee3778e5b533da8084a0,PSCD,4.09,2023-24.csv
ee3778e5b533da8084a0,PSCA,1.76,2023-24.csv
ee3778e5b533da8084a0,WHCH,4.33,2023-24.csv
ee3778e5b533da8084a0,WHCD,3.6,2023-24.csv
ee3778e5b533da8084a0,WHCA,1.62,2023-24.csv
ee3778e5b533da8084a0,VCCH,4.8,2023-24.csv
ee3778e5b533da8084a0,VCCD,3.9,2023-24.csv
ee3778e5b533da8084a0,VCCA,1.7,2023-24.csv
ee3778e5b533da8084a0,MaxCH,4.99,2023-24.csv
ee3778e5b533da8084a0,MaxCD,4.35,2023-24.csv
ee3778e5b533da8084a0,MaxCA,1.78,2023-24.csv
ee3778e5b533da8084a0,AvgCH,4.67,2023-24.csv
ee3778e5b533da8084a0,AvgCD,4.02,2023-24.csv
ee3778e5b533da8084a0,AvgCA,1.73,2023-24.csv
ee3778e5b533da8084a0,B365C>2.5,1.73,2023-24.csv
ee3778e5b533da8084a0,B365C<2.5,2.1,2023-24.csv
ee3778e5b533da8084a0,PC>2.5,1.76,2023-24.csv
ee3778e5b533da8084a0,PC<2.5,2.17,2023-24.csv
ee3778e5b533da8084a0,MaxC>2.5,1.77,2023-24.csv
ee3778e5b533da8084a0,MaxC<2.5,2.29,2023-24.csv
ee3778e5b533da8084a0,AvgC>2.5,1.73,2023-24.csv
ee3778e5b533da8084a0,AvgC<2.5,2.16,2023-24.csv
ee3778e5b533da8084a0,AHCh,0.75,2023-24.csv
ee3778e5b533da8084a0,B365CAHH,1.93,2023-24.csv
ee3778e5b533da8084a0,B365CAHA,2.0,2023-24.csv
ee3778e5b533da8084a0,PCAHH,1.94,2023-24.csv
ee3778e5b533da8084a0,PCAHA,1.98,2023-24.csv
ee3778e5b533da8084a0,MaxCAHH,2.01,2023-24.csv
ee3778e5b533da8084a0,MaxCAHA,2.0,2023-24.csv
ee3778e5b533da8084a0,AvgCAHH,1.93,2023-24.csv
ee3778e5b533da8084a0,AvgCAHA,1.93,2023-24.csv
a6db6337a516dfa25ab5,B365H,2.9,2023-24.csv
a6db6337a516dfa25ab5,B365D,3.25,2023-24.csv
a6db6337a516dfa25ab5,B365A,2.5,2023-24.csv
a6db6337a516dfa25ab5,BWH,3.0,2023-24.csv
a6db6337a516dfa25ab5,BWD,3.1,2023-24.csv
a6db6337a516dfa25ab5,BWA,2.45,2023-24.csv
a6db6337a516dfa25ab5,IWH,2.95,2023-24.csv
a6db6337a516dfa25ab5,IWD,3.2,2023-24.csv
a6db6337a516dfa25ab5,IWA,2.5,2023-24.csv
a6db6337a516dfa25ab5,PSH,3.06,2023-24.csv
a6db6337a516dfa25ab5,PSD,3.27,2023-24.csv
a6db6337a516dfa25ab5,PSA,2.53,2023-24.csv
a6db6337a516dfa25ab5,WHH,2.9,2023-24.csv
a6db6337a516dfa25ab5,WHD,3.1,2023-24.csv
a6db6337a516dfa25ab5,WHA,2.2,2023-24.csv
a6db6337a516dfa25ab5,VCH,3.0,2023-24.csv
a6db6337a516dfa25ab5,VCD,3.13,2023-24.csv
a6db6337a516dfa25ab5,VCA,2.5,2023-24.csv
a6db6337a516dfa25ab5,MaxH,3.15,2023-24.csv
a6db6337a516dfa25ab5,MaxD,3.36,2023-24.csv
a6db6337a516dfa25ab5,MaxA,2.59,2023-24.csv
a6db6337a516dfa25ab5,AvgH,3.01,2023-24.csv
a6db6337a516dfa25ab5,AvgD,3.23,2023-24.csv
a6db6337a516dfa25ab5,AvgA,2.5,2023-24.csv
a6db6337a516dfa25ab5,B365>2.5,2.2,2023-24.csv
a6db6337a516dfa25ab5,B365<2.5,1.67,2023-24.csv
a6db6337a516dfa25ab5,P>2.5,2.26,2023-24.csv
a6db6337a516dfa25ab5,P<2.5,1.69,2023-24.csv
a6db6337a516dfa25ab5,Max>2.5,2.36,2023-24.csv
a6db6337a516dfa25ab5,Max<2.5,1.72,2023-24.csv
a6db6337a516dfa25ab5,Avg>2.5,2.26,2023-24.csv
a6db6337a516dfa25ab5,Avg<2.5,1.66,2023-24.csv
a6db6337a516dfa25ab5,AHh,0.0,2023-24.csv
a6db6337a516dfa25ab5,B365AHH,2.13,2023-24.csv
a6db6337a516dfa25ab5,B365AHA,1.81,2023-24.csv
a6db6337a516dfa25ab5,PAHH,2.16,2023-24.csv
a6db6337a516dfa25ab5,PAHA,1.78,2023-24.csv
a6db6337a516dfa25ab5,MaxAHH,2.16,2023-24.csv
a6db6337a516dfa25ab5,MaxAHA,1.81,2023-24.csv
a6db6337a516dfa25ab5,AvgAHH,2.11,2023-24.csv
a6db6337a516dfa25ab5,AvgAHA,1.78,2023-24.csv
a6db6337a516dfa25ab5,B365CH,3.1,2023-24.csv
a6db6337a516dfa25ab5,B365CD,3.4,2023-24.csv
a6db6337a516dfa25ab5,B365CA,2.38,2023-24.csv
a6db6337a516dfa25ab5,BWCH,3.0,2023-24.csv
a6db6337a516dfa25ab5,BWCD,3.25,2023-24.csv
a6db6337a516dfa25ab5,BWCA,2.37,2023-24.csv
a6db6337a516dfa25ab5,IWCH,3.05,2023-24.csv
a6db6337a516dfa25ab5,IWCD,3.35,2023-24.csv
a6db6337a516dfa25ab5,IWCA,2.35,2023-24.csv
a6db6337a516dfa25ab5,PSCH,3.21,2023-24.csv
a6db6337a516dfa25ab5,PSCD,3.42,2023-24.csv
a6db6337a516dfa25ab5,PSCA,2.39,2023-24.csv
a6db6337a516dfa25ab5,WHCH,2.9,2023-24.csv
a6db6337a516dfa25ab5,WHCD,3.1,2023-24.csv
a6db6337a516dfa25ab5,WHCA,2.2,2023-24.csv
a6db6337a516dfa25ab5,VCCH,3.2,2023-24.csv
a6db6337a516dfa25ab5,VCCD,3.3,2023-24.csv
a6db6337a516dfa25ab5,VCCA,2.3,2023-24.csv
a6db6337a516dfa25ab5,MaxCH,3.36,2023-24.csv
a6db6337a516dfa25ab5,MaxCD,3.5,2023-24.csv
a6db6337a516dfa25ab5,MaxCA,2.42,2023-24.csv
a6db6337a516dfa25ab5,AvgCH,3.12,2023-24.csv
a6db6337a516dfa25ab5,AvgCD,3.36,2023-24.csv
a6db6337a516dfa25ab5,AvgCA,2.35,2023-24.csv
a6db6337a516dfa25ab5,B365C>2.5,2.04,2023-24.csv
a6db6337a516dfa25ab5,B365C<2.5,1.86,2023-24.csv
a6db6337a516dfa25ab5,PC>2.5,2.05,2023-24.csv
a6db6337a516dfa25ab5,PC<2.5,1.87,2023-24.csv
a6db6337a516dfa25ab5,MaxC>2.5,2.13,2023-24.csv
a6db6337a516dfa25ab5,MaxC<2.5,1.9,2023-24.csv
a6db6337a516dfa25ab5,AvgC>2.5,2.03,2023-24.csv
a6db6337a516dfa25ab5,AvgC<2.5,1.82,2023-24.csv
a6db6337a516dfa25ab5,AHCh,0.25,2023-24.csv
a6db6337a516dfa25ab5,B365CAHH,1.89,2023-24.csv
a6db6337a516dfa25ab5,B365CAHA,2.04,2023-24.csv
a6db6337a516dfa25ab5,PCAHH,1.88,2023-24.csv
a6db6337a516dfa25ab5,PCAHA,2.05,2023-24.csv
a6db6337a516dfa25ab5,MaxCAHH,1.94,2023-24.csv
a6db6337a516dfa25ab5,MaxCAHA,2.07,2023-24.csv
a6db6337a516dfa25ab5,AvgCAHH,1.85,2023-24.csv
a6db6337a516dfa25ab5,AvgCAHA,2.01,2023-24.csv
36c09c60ac1616ba0e69,B365H,1.73,2023-24.csv
36c09c60ac1616ba0e69,B365D,3.8,2023-24.csv
36c09c60ac1616ba0e69,B365A,4.75,2023-24.csv
36c09c60ac1616ba0e69,BWH,1.66,2023-24.csv
36c09c60ac1616ba0e69,BWD,4.1,2023-24.csv
36c09c60ac1616ba0e69,BWA,4.75,2023-24.csv
36c09c60ac1616ba0e69,IWH,1.73,2023-24.csv
36c09c60ac1616ba0e69,IWD,3.95,2023-24.csv
36c09c60ac1616ba0e69,IWA,4.6,2023-24.csv
36c09c60ac1616ba0e69,PSH,1.75,2023-24.csv
36c09c60ac1616ba0e69,PSD,4.14,2023-24.csv
36c09c60ac1616ba0e69,PSA,4.62,2023-24.csv
36c09c60ac1616ba0e69,WHH,1.55,2023-24.csv
36c09c60ac1616ba0e69,WHD,3.75,2023-24.csv
36c09c60ac1616ba0e69,WHA,4.75,2023-24.csv
36c09c60ac1616ba0e69,VCH,1.7,2023-24.csv
36c09c60ac1616ba0e69,VCD,3.8,2023-24.csv
36c09c60ac1616ba0e69,VCA,4.75,2023-24.csv
36c09c60ac1616ba0e69,MaxH,1.77,2023-24.csv
36c09c60ac1616ba0e69,MaxD,4.3,2023-24.csv
36c09c60ac1616ba0e69,MaxA,4.94,2023-24.csv
36c09c60ac1616ba0e69,AvgH,1.72,2023-24.csv
36c09c60ac1616ba0e69,AvgD,4.06,2023-24.csv
36c09c60ac1616ba0e69,AvgA,4.67,2023-24.csv
36c09c60ac1616ba0e69,B365>2.5,1.73,2023-24.csv
36c09c60ac1616ba0e69,B365<2.5,2.1,2023-24.csv
36c09c60ac1616ba0e69,P>2.5,1.78,2023-24.csv
36c09c60ac1616ba0e69,P<2.5,2.13,2023-24.csv
36c09c60ac1616ba0e69,Max>2.5,1.81,2023-24.csv
36c09c60ac1616ba0e69,Max<2.5,2.18,2023-24.csv
36c09c60ac1616ba0e69,Avg>2.5,1.74,2023-24.csv
36c09c60ac1616ba0e69,Avg<2.5,2.12,2023-24.csv
36c09c60ac1616ba0e69,AHh,-0.75,2023-24.csv
36c09c60ac1616ba0e69,B365AHH,1.95,2023-24.csv
36c09c60ac1616ba0e69,B365AHA,1.98,2023-24.csv
36c09c60ac1616ba0e69,PAHH,1.95,2023-24.csv
36c09c60ac1616ba0e69,PAHA,1.95,2023-24.csv
36c09c60ac1616ba0e69,MaxAHH,1.96,2023-24.csv
36c09c60ac1616ba0e69,MaxAHA,2.01,2023-24.csv
36c09c60ac1616ba0e69,AvgAHH,1.91,2023-24.csv
36c09c60ac1616ba0e69,AvgAHA,1.95,2023-24.csv
36c09c60ac1616ba0e69,B365CH,1.73,2023-24.csv
36c09c60ac1616ba0e69,B365CD,4.0,2023-24.csv
